"Index","Biomass.","Brown.coal.Lignite.","Coal.derived.gas.","Gas.","Hard.coal.","Oil.","Oil.shale.","Peat.","Geothermal.","PSP.","PSP.Cons.","RoR.","Hydro.Reservoir.","Marine.","Nuclear.","Other.","Other.renewable.","Solar.","Waste.","Wind.Offshore.","Wind.Onshore."
"2017-01-01 00:00:00",4716,13284.25,0,2236.75,4776.25,195.5,0,0,6,213.5,436.5,1125,14,0,6457.5,3732.75,170.75,0,368.75,3303.25,12118.5
"2017-01-01 01:00:00",4713.5,13689,0,2246.5,4851.5,195.75,0,0,6,128.5,1180.75,1124.75,14,0,6456.5,3821.5,170,0,361,3303.5,12059
"2017-01-01 02:00:00",4717.25,14169.5,0,2209.75,4563.25,196.25,0,0,6,81.5,870,1123.25,14,0,6457.5,3131,167.75,0,356.75,3298.75,11780.5
"2017-01-01 03:00:00",4709.5,14404.25,0,2168.75,4671,195.75,0,0,6,27.5,2005.5,1107.75,16.75,0,6494,3498,167,0,353.5,3299.75,11431.25
"2017-01-01 04:00:00",4714.25,13943.5,0,2179,4645,195.25,0,0,6,1,2303,1105,17,0,6511.75,3495.5,167,0,360.5,3298.5,11566.5
"2017-01-01 05:00:00",4714.5,13875.75,0,2200,4565.75,195.25,0,0,6,1,3096.25,1103,15.25,0,6515.5,3620.5,167,0,353.5,3289.25,11964
"2017-01-01 06:00:00",4709,13916.75,0,2173.75,4124,195.25,0,0,6,1,3521.5,1108.25,17.25,0,6513.5,3462,167,0,358.25,3187.5,12716
"2017-01-01 07:00:00",4717,13693,0,2204.25,4183.25,195,0,0,6,1,2285.25,1093.5,17,0,6514.25,3269.25,167,0.75,328,2883.25,13019.25
"2017-01-01 08:00:00",4726.25,13490.5,0,2253.75,4158.5,195.5,0,0,6,127.5,1560,1083.5,10.25,0,6514.75,3622.25,170,274,353.75,2661,13154.75
"2017-01-01 09:00:00",4724.5,13370.5,0,2238.25,4231.25,195.25,0,0,6,67.5,1369.75,1073.25,24.5,0,6513.25,4213.25,170,2082.75,357.25,2605.5,13116
"2017-01-01 10:00:00",4744.75,13357,0,2211,4531.75,196,0,0,6,44,664.75,1072.5,25.25,0,6505.75,4488.5,170,4678.75,356.75,2308.25,12196.25
"2017-01-01 11:00:00",4738.25,13344.5,0,2248,4992.75,195.75,0,0,6,1.5,955.5,1064.5,25.75,0,6493,5153.25,170,6830.75,379.75,2170.5,11130.25
"2017-01-01 12:00:00",4737.5,13473.25,0,2250.5,5027.5,195.5,0,0,6,102.75,745.75,1052.75,34.75,0,6501.5,4824.25,170,7926,385.5,1952,10283
