"Index","Biomass.","Brown.coal.Lignite.","Coal.derived.gas.","Gas.","Hard.coal.","Oil.","Oil.shale.","Peat.","Geothermal.","PSP.","PSP.Cons.","RoR.","Hydro.Reservoir.","Marine.","Nuclear.","Other.","Other.renewable.","Solar.","Waste.","Wind.Offshore.","Wind.Onshore."
"2019-01-01 00:00:00",304,0,0,1269.75,155.5,0,0,0,0,0,1620.75,2693.75,122.25,0,0,22,0,0,100,0,245
"2019-01-01 01:00:00",304,0,0,935.25,154.75,0,0,0,0,0,1602.75,2715.75,159.75,0,0,22,0,0,100,0,188
"2019-01-01 02:00:00",304,0,0,611,155.25,0,0,0,0,0,1440.5,2743.25,77.25,0,0,22,0,0,100,0,139
"2019-01-01 03:00:00",304,0,0,568,155.25,0,0,0,0,0,1655.25,2754.5,68,0,0,22,0,0,100,0,115
"2019-01-01 04:00:00",302,0,0,443.5,154.25,0,0,0,0,0,1611.75,2710.5,86,0,0,22,0,0,100,0,163
"2019-01-01 05:00:00",300,0,0,425.25,155.25,0,0,0,0,0,1704.5,2694.5,48.75,0,0,22,0,0,100,0,285
"2019-01-01 06:00:00",300,0,0,419.25,155.25,0,0,0,0,0,1710,2697,75.5,0,0,22,0,0,100,0,450
"2019-01-01 07:00:00",300,0,0,435.25,155,0,0,0,0,0,1655,2860.75,86,0,0,22,0,10,100,0,592
"2019-01-01 08:00:00",300,0,0,438.25,155.25,0,0,0,0,0,1625.75,2890.5,51,0,0,22,0,25,100,0,637
"2019-01-01 09:00:00",300,0,0,448.5,154.5,0,0,0,0,0,1541.5,2942,53,0,0,22,0,55,100,0,679
"2019-01-01 10:00:00",300,0,0,490.5,154.5,0,0,0,0,0,1668,2964.5,47.25,0,0,22,0,102,100,0,907
"2019-01-01 11:00:00",300,0,0,444.5,155.5,0,0,0,0,0,1488.25,2948.5,91.5,0,0,22,0,151,100,0,957
"2019-01-01 12:00:00",300,0,0,450.5,154.5,0,0,0,0,0,1405.75,2918.25,135.5,0,0,22,0,168,100,0,1102
"2019-01-01 13:00:00",300,0,0,435.75,154.5,0,0,0,0,0,1605.75,2810.75,134.5,0,0,22,0,156,100,0,1635
"2019-01-01 14:00:00",300,0,0,508.5,155.25,0,0,0,0,0,1681,2797.75,74.25,0,0,22,0,108,100,0,1812
"2019-01-01 15:00:00",302,0,0,504,154.75,0,0,0,0,0,1677.5,2824.75,61.75,0,0,22,0,48,100,0,2066
"2019-01-01 16:00:00",301,0,0,566.5,155.5,0,0,0,0,0,1591,2847.5,72,0,0,22,0,14,100,0,2212
"2019-01-01 17:00:00",301,0,0,764.25,152.75,0,0,0,0,0,1152.5,2878,128.5,0,0,22,0,4,100,0,2217
"2019-01-01 18:00:00",300,0,0,811.25,152.75,0,0,0,0,0,1301.5,2871.5,221.25,0,0,22,0,4,100,0,2283
"2019-01-01 19:00:00",301,0,0,696.25,153,0,0,0,0,0,1308.5,2746.25,218.5,0,0,22,0,0,100,0,2375
"2019-01-01 20:00:00",304,0,0,610,153.25,0,0,0,0,0,1406.25,2633.75,84.75,0,0,22,0,0,100,0,2682
"2019-01-01 21:00:00",304,0,0,426.25,152.75,0,0,0,0,0,1524.5,2699.25,72.25,0,0,22,0,0,100,0,2506
"2019-01-01 22:00:00",304,0,0,404.25,153.25,0,0,0,0,0,1631.5,2592.25,34,0,0,22,0,0,100,0,2648
"2019-01-01 23:00:00",304,0,0,378.5,153,0,0,0,0,0,1780.75,2550.75,69.5,0,0,22,0,0,100,0,2709
"2019-01-02 00:00:00",304,0,0,444.5,152.5,0,0,0,0,0,1510,2198.75,62.5,0,0,22,0,0,100,0,2640
"2019-01-02 01:00:00",302,0,0,460,152.75,0,0,0,0,0,1572.25,2076.75,80,0,0,22,0,0,100,0,2587
"2019-01-02 02:00:00",300,0,0,449.5,153.25,0,0,0,0,0,1728.25,2090.5,39,0,0,22,0,0,100,0,2494
"2019-01-02 03:00:00",300,0,0,400,153.25,0,0,0,0,0,1838.5,2101.75,65,0,0,22,0,0,100,0,2411
